44.7991,10200
44.8559,15516
44.8721,17904
45.1236,1740
45.1859,21372
45.5708,5040
45.65,60
45.8077,8136
45.985,16872
46.0408,5340
46.1647,8736
46.2013,13752
46.2474,19656
46.5817,12984
46.6907,10968
46.7197,18480
46.7531,1224
46.7989,16656
46.8371,7152
46.9173,10032
46.9329,2736
47.3424,384
47.4588,16836
47.6362,14136
47.6389,2136
47.65,204
47.8349,13812
48.2898,3480
48.5128,9420
48.6141,17016
48.6884,19668
48.7216,18972
48.8102,6528
48.9995,21396
49.0816,6672
49.0823,3108
49.3118,15732
49.3342,11940
49.6873,10440
49.793,21012
50.4713,852
50.4919,8796
50.75,48
50.8964,7020
51.257,19200
51.3088,16284
51.3469,1236
51.3575,21108
51.6,12
51.9443,1932
52.0171,19584
52.3447,19548
52.5411,21336
52.8087,4428
53.0027,876
53.0848,6420
53.2723,13164
53.475,132
53.607,372
53.6094,17148
53.6748,20100
53.7025,12660
53.8703,11172
53.8827,15732
54.0012,5052
54.0392,15720
54.2126,3072
54.6093,11328
54.9123,2628
54.9473,20064
54.9596,18048
54.9629,8148
55.0029,17808
55.0528,10788
55.103,18228
55.3,96
55.3386,3972
55.4998,13584
55.6946,4428
55.7292,4908
55.768,2652
55.8582,12972
55.8671,9684
56.1242,2436
56.1793,7296
56.3304,17520
56.369,19860
56.5,144
56.6375,13128
56.65,264
56.8033,9852
57.0813,17664
57.2437,11172
57.3508,4092
57.4064,1392
57.4547,9288
57.6544,15540
57.75,252
57.7959,8832
57.9792,12024
58.0228,11544
58.05,84
58.3244,16176
58.3743,12408
58.6517,16356
58.7241,13224
58.8423,7320
58.9628,17520
59.0271,10296
59.1402,1068
59.2036,6084
59.2213,12576
60.0127,3888
60.087,2976
60.1087,10812
60.1247,18228
60.1947,7344
60.2709,5436
60.4804,17100
60.9353,2628
61.1,36
61.2161,21528
61.2206,15312
61.275,240
61.3,0
61.3988,11616
61.652,1224
61.7041,6084
61.7079,21048
61.7909,8604
62.1623,7272
62.825,72
63.0298,16296
63.2045,6600
63.2138,13728
63.2164,15000
63.3433,21096
63.45,24
63.7301,20136
63.7685,3144
64.5145,17520
64.5995,10776
64.8439,19848
65.0211,1008
65.8079,636
65.8442,19500
65.8685,10488
65.8697,11580
65.915,19524
65.9853,21252
66.2896,3216
66.5567,3156
66.602,19236
66.9,48
67.1851,11544
67.2304,984
67.2644,8040
67.3304,3168
67.4728,13236
67.5714,20532
67.651,8880
67.7925,16332
67.8892,1044
67.9604,20964
68.1958,19596
68.2834,7920
68.4634,9756
68.4947,13932
68.4976,20616
68.5242,5724
68.6,12
68.6151,3396
68.6723,1668
69.0484,7632
69.1543,3552
69.45,168
69.5952,11256
70.0468,18180
70.193,19548
70.1994,4536
70.325,132
70.6,60
70.6558,15288
70.9297,17532
70.9671,12624
71.0149,13500
71.5139,9264
71.6897,888
71.8631,10200
71.8927,8784
71.9324,14292
72.2,120
72.3377,17232
72.5,204
72.5329,2760
72.8464,16308
72.8484,21000
73.2365,12960
73.4,96
73.5224,4116
73.558,6720
73.5685,21516
73.7576,15660
74.2532,12888
74.3402,15648
74.3764,7764
74.4388,5700
74.6208,7560
74.6516,11052
74.7377,9600
74.8086,11832
74.9276,16248
74.9434,13284
74.9754,13164
75.1156,18540
75.5504,11184
75.6794,3132
75.75,144
75.775,156
75.8287,20352
76.2714,15792
76.5117,9588
76.55,84
76.626,672
76.7191,15900
76.8177,9672
76.9276,20088
76.971,17976
77.0773,20592
77.2678,9960
77.6073,2256
77.6224,4572
77.7502,3648
77.8177,936
77.8335,1980
77.9497,5532
78.2356,15660
78.269,9528
78.2837,1524
78.3761,14760
78.6676,21552
78.7453,12168
79.0052,4968
79.1033,9792
79.3624,8184
79.3858,11988
79.5201,8244
79.6192,10572
79.7563,3540
80.004,5988
80.0365,7968
80.2511,14784
80.4975,18012
80.5003,15900
80.5329,4440
80.5993,492
80.7329,20256
80.925,192
81.15,36
81.2517,9540
81.3461,13632
81.65,0
81.6594,10404
81.875,216
82.1187,16644
82.1212,11412
82.1702,19272
82.1872,13344
82.2188,19896
82.2469,21444
82.2819,18132
82.3325,1380
82.5179,19008
82.5909,6648
82.6724,8352
82.77,4812
82.7801,312
82.7838,4692
82.8002,21084
82.8566,17256
82.9473,9576
82.9778,21264
83.025,72
83.1114,7380
83.25,252
83.463,13680
83.5101,3684
83.5609,18936
83.7282,13212
83.9361,10296
84.1025,2244
84.1288,8376
84.1415,18792
84.2574,11328
84.3,48
84.5794,3468
84.5837,21012
84.625,240
84.6848,19440
85.6034,8532
85.7295,16020
85.7759,16632
85.8495,14376
85.9287,13764
86.0668,3552
86.4751,20064
86.825,12
86.8834,5028
87.1426,624
87.2088,21588
87.2214,13548
87.4512,6780
87.4569,1344
87.5624,12456
87.9013,12792
87.9997,1656
88.0557,1368
88.0783,1536
88.2071,4296
88.325,132
88.3925,18888
88.394,20844
89.367,3420
89.5804,11928
89.6234,3348
89.7004,5004
89.8277,5232
90.2978,6516
90.5161,2484
90.5913,15600
90.6362,21288
90.9084,11556
91.0953,5820
91.1472,1644
91.1496,2736
91.3159,8496
91.4158,21228
91.5891,6744
91.8112,7116
91.8839,17436
91.8973,516
91.9575,4344
92.0244,6888
92.0303,21192
92.137,12732
92.2642,16788
92.6279,16452
92.8057,8724
93.0732,16620
93.1708,16500
93.181,15660
93.1907,20400
93.444,10356
93.4524,6720
93.8867,3372
93.975,96
94.2758,3000
94.3026,13932
94.5553,1428
94.9595,14556
95.0161,13008
95.125,168
95.3634,5784
95.8434,3804
96.1957,9096
96.5763,2820
96.7541,11592
96.9518,1284
97.1656,19656
97.475,84
97.5959,5688
97.7408,14448
97.8427,20712
97.9288,18228
97.9961,2172
98.2012,11280
98.25,144
98.4527,5520
98.4726,8700
98.6416,3612
98.6457,9888
98.7073,7896
98.8219,10116
98.8463,11280
98.9517,13032
99.0418,11172
99.166,1092
99.25,60
99.5871,8448
99.681,1788
99.8513,14112
99.9154,17592
99.9762,15432
100.073,19056
100.116,9072
100.141,6924
100.236,18180
100.371,9744
100.404,2580
100.526,17244
100.669,11832
100.688,1344
100.901,21588
100.999,20772
101.094,6972
101.098,8688
101.37,11196
101.548,4032
101.747,12072
101.975,204
102.161,4140
102.3,48
102.387,7572
102.53,3096
102.81,10632
103.016,20724
103.083,1848
103.122,20256
103.291,15012
103.398,19932
103.458,7476
103.517,10296
103.793,3276
104.078,20232
104.1,36
104.163,17352
104.175,6036
104.225,0
104.316,1680
104.36,6840
104.575,72
104.699,6588
104.949,16788
105.138,19992
105.253,10656
105.271,11928
105.273,4440
105.32,3672
105.322,14892
105.35,132
105.466,17436
105.708,9996
106.024,17640
106.136,11700
106.369,14628
106.507,8316
106.882,19104
107.009,1812
107.022,8700
107.041,1080
107.05,4356
107.141,5772
107.164,4548
107.253,4056
107.518,19980
107.522,3792
107.525,12
107.66,5544
107.706,13704
107.739,2568
107.896,4452
107.965,13548
108.133,19812
108.133,6600
108.2,19944
108.868,2988
109.034,15876
109.19,21396
109.226,16752
109.246,5292
109.248,4524
109.496,21084
109.5,264
109.551,19056
109.732,7092
109.857,14904
110.134,19440
110.269,20040
110.275,24
110.31,16056
110.353,1356
110.378,8244
110.634,17508
110.858,11832
110.889,324
110.931,3384
111.212,4812
111.379,5772
111.45,13812
111.484,1980
111.49,624
111.524,9276
111.671,7872
111.871,17388
112.048,10080
112.09,12456
112.493,4128
112.616,6984
112.622,4128
112.722,20064
112.807,18228
112.932,8940
112.972,21012
112.98,3504
113.024,6168
113.058,3396
113.113,15312
113.344,19440
113.451,7572
113.51,16188
113.626,16056
113.801,7608
113.814,13392
114.118,5700
114.281,8184
114.305,7656
114.339,8880
114.469,18816
114.613,4404
114.625,180
114.875,5832
114.968,5868
115.259,4836
115.483,17304
115.669,15828
115.693,10788
115.711,15012
115.757,13740
115.789,6408
115.955,20328
116.018,16560
116.102,2148
116.161,4488
116.201,2940
116.208,6624
116.231,15060
116.244,13128
116.269,16836
116.348,12180
116.575,96
116.668,6936
116.873,21432
117.072,18936
117.075,84
117.204,18588
117.4,252
117.405,14904
117.405,7164
117.621,7752
117.634,348
117.725,7920
117.97,20376
118.059,18828
118.091,9948
118.104,2520
118.373,20232
118.675,144
118.736,2208
118.802,19740
118.851,3768
118.906,3948
119.057,21276
119.119,21588
119.173,15000
119.21,16932
119.265,14208
119.429,18876
119.481,20316
119.492,4344
119.622,6420
119.797,19128
119.877,4524
119.977,9756
120.053,20772
120.089,18072
120.146,7836
120.16,6840
120.484,20904
120.494,3684
120.507,8196
120.667,8856
121.016,16452
121.227,7680
121.417,5196
121.425,48
121.436,13704
121.599,5916
121.632,15672
121.647,2772
121.842,13812
122.096,11928
122.258,20988
122.358,1500
122.659,13764
122.682,15444
122.853,19884
122.916,12384
122.959,12576
123.29,5676
123.379,19776
123.475,120
123.522,17712
123.55,132
123.63,21336
123.65,60
123.858,8340
124.108,10236
124.192,19368
124.343,21108
124.627,11064
124.761,4032
124.985,7332
125.172,5988
125.275,168
125.475,240
125.501,2760
125.6,5172
125.73,10440
125.738,7212
125.777,8400
126.054,16356
126.227,9564
126.302,7140
126.354,10788
126.401,19512
126.8,36
126.994,21132
127.059,15048
127.117,3720
127.141,13248
127.215,9432
127.303,11784
127.497,19368
127.554,9060
127.595,1644
127.61,14052
127.951,336
128.043,19356
128.045,6528
128.144,21540
128.204,17076
128.209,16596
128.209,21240
128.275,0
128.315,14580
128.333,15108
128.731,7992
128.734,20124
128.946,16020
129.075,19536
129.15,12
129.169,10920
129.399,16980
129.479,17112
129.501,9336
129.515,10044
129.772,9900
129.792,15168
129.85,72
129.854,9000
130.205,6720
130.253,5412
130.317,1044
130.454,16356
130.613,3072
130.639,10128
130.68,13128
130.968,15852
131.325,204
131.461,13200
131.687,11208
132.259,2172
132.313,16656
132.358,14652
132.677,10872
132.73,19404
132.802,12612
132.82,8184
132.849,19308
133.069,2796
133.171,7548
133.235,6108
133.253,4260
133.26,19584
133.302,17388
133.36,8532
133.538,21288
133.92,11748
134.089,10560
134.175,19692
134.214,5736
134.223,16296
134.327,11244
134.354,14508
134.452,7680
134.649,17388
134.698,20112
134.726,15528
134.971,15840
135.313,19932
135.48,17148
135.564,9600
135.679,14736
135.763,19056
135.855,468
135.879,8904
135.899,1464
135.929,15996
136.142,14220
136.35,84
136.417,2916
136.493,11820
136.91,17088
136.922,8772
137.02,21072
137.292,20268
137.3,96
137.476,6684
137.531,19476
137.576,3180
137.679,19992
137.714,8088
137.998,2136
138.208,9420
138.964,10992
139.041,14172
139.154,12048
139.217,12060
139.225,48
139.449,12348
139.45,144
139.617,15792
139.684,19716
139.701,3576
139.9,1908
140.46,5376
140.54,9768
140.81,5256
140.969,15228
141.022,7656
141.078,10500
141.321,14880
141.35,132
141.752,5616
141.92,19656
142.054,12180
142.114,19596
142.483,13008
142.625,156
142.663,348
142.78,8736
143.085,19500
143.132,10884
143.233,18744
143.542,8820
143.883,15780
143.954,3924
144.175,19656
144.403,6720
145.039,12240
145.074,3996
145.327,18240
145.423,19644
145.472,6060
145.688,4500
146.29,10200
146.31,9048
146.367,3468
146.486,4416
146.648,19728
146.649,12816
146.668,11328
146.74,21024
147.037,6084
147.367,1668
147.376,10680
147.458,2484
147.71,7104
147.767,20496
147.853,12744
147.914,20244
147.95,10392
148.082,18840
148.165,16548
148.323,15132
148.367,2496
148.391,20004
148.507,11316
148.568,1368
148.703,10740
148.748,10068
148.947,4224
149.219,672
149.264,708
149.353,17484
149.355,14172
149.422,10728
149.45,36
149.503,19248
149.656,16968
149.659,9504
149.675,168
149.857,12276
149.925,12
149.975,0
150.226,2496
150.228,7776
150.3,20808
150.44,15816
150.762,9912
150.854,3396
151.322,1428
151.35,240
151.36,21612
151.368,8484
151.7,228
151.76,3552
152.015,4656
152.133,15192
152.312,912
152.32,15192
152.691,11916
152.697,15912
152.703,8508
152.703,8736
152.725,72
152.761,1632
152.848,5748
153.025,60
153.147,19320
153.403,4272
153.487,15708
153.55,24
153.56,15000
153.689,17652
154.134,17784
154.175,216
154.29,2100
154.809,9900
154.812,2760
154.848,1236
154.909,9672
155.098,3528
155.11,2160
155.192,17424
155.437,13404
155.489,16512
155.5,264
155.575,252
155.884,15024
156.06,9804
156.207,7608
156.218,10284
156.221,900
156.225,10056
156.351,4488
156.52,15120
156.575,48
156.693,1140
156.736,4848
156.812,4464
156.884,10908
157.096,13272
157.2,96
157.276,9156
157.29,9048
157.358,3288
157.455,3852
157.522,2964
157.588,13956
157.6,240
157.72,9516
157.795,16464
158.018,18672
158.287,19344
158.317,7644
158.548,9936
158.551,19500
158.691,2208
158.809,12840
158.919,20184
158.94,6096
159.123,7908
159.233,9288
159.245,5760
159.412,6792
159.422,4128
159.609,996
159.765,5172
159.777,15636
159.827,13752
159.994,432
160.326,3036
160.389,4284
160.5,84
160.537,21168
160.668,6576
161.1,204
161.147,13716
161.184,17568
161.292,9300
161.3,132
161.35,1812
161.356,3552
161.396,8340
161.516,19812
161.679,15168
161.831,16068
161.896,18792
161.95,216
162.031,1068
162.1,15156
162.128,8916
162.14,10656
162.426,2136
162.625,144
162.74,5100
162.766,12624
163.043,14652
163.072,5316
163.115,3528
163.314,21132
163.341,20604
163.442,18372
163.446,11976
163.696,13788
164.042,8868
164.326,9804
164.346,6348
164.392,3756
164.606,6732
164.608,17784
164.77,18456
165.019,2508
165.206,12300
165.276,16212
165.63,5688
165.663,3960
165.93,14568
166.145,9144
166.164,14820
166.239,6744
166.512,2472
166.64,7548
166.647,6312
166.786,6588
166.797,4164
166.914,18228
166.953,504
167.066,12660
167.118,9612
167.169,12948
167.224,1476
167.258,11592
167.279,19104
167.518,20712
167.734,7836
167.814,2544
167.842,13644
167.855,6384
167.976,19164
168.367,6864
168.475,7236
168.726,5412
168.756,16536
169.001,7236
169.076,948
169.399,20508
169.47,15732
169.515,9156
169.624,9564
169.629,6372
169.724,9876
169.895,396
170.052,744
170.377,20916
170.541,18036
170.66,21192
170.883,1116
171.053,12984
171.057,15696
171.319,9948
171.581,480
171.586,5292
171.71,14928
171.834,12684
172.036,20124
172.088,10536
172.171,10176
172.364,11832
172.395,8508
172.455,480
172.554,3864
172.609,9120
172.799,21096
172.81,10152
172.84,15276
173.07,11772
173.188,10380
173.642,2148
173.823,18948
173.838,6960
173.933,10044
174.231,10152
174.516,20448
174.522,21396
174.771,16236
175.504,16308
175.681,15768
175.951,13320
176.255,19596
176.291,7320
176.323,14700
176.525,12
176.986,14604
177.452,16308
177.473,14400
177.744,13104
177.819,9948
177.832,13920
178.006,10248
178.493,11232
178.789,15384
178.802,1356
178.974,17028
179.022,11616
179.371,15756
179.491,7884
179.5,96
179.523,1296
180.085,9696
180.175,132
180.277,10152
180.295,7752
180.313,17448
180.435,11496
180.525,72
180.575,36
180.599,21168
180.7,0
180.851,6444
181.088,14220
181.29,6648
181.35,48
181.7,9180
182.325,21528
182.475,60
182.512,10752
182.514,4176
182.55,84
182.865,6564
182.979,21492
183.335,4296
183.375,5256
183.386,15816
183.611,17676
183.629,14028
183.731,15204
184.074,9924
184.139,5856
184.35,144
184.396,10224
184.458,17196
184.873,5472
184.942,13896
185.082,19092
185.262,14844
185.36,14892
185.508,11904
185.782,19668
185.856,1824
185.866,12900
185.943,5556
186.234,6984
186.34,540
186.667,7692
186.71,5160
186.808,11652
186.814,20604
186.842,15660
186.87,10152
187.021,13800
187.109,12180
187.129,8688
187.218,21492
187.335,20652
187.342,18744
187.345,16776
187.882,13800
188.007,372
188.011,9072
188.288,4344
188.55,168
188.559,5856
188.57,12396
188.598,2412
188.638,12684
188.796,10476
188.802,12456
188.853,13188
188.94,10008
189.051,16308
189.087,16488
189.29,9864
189.39,18036
189.413,16656
189.534,17364
189.777,14004
190.049,19920
190.172,18828
190.748,13752
190.775,204
190.927,17688
190.98,2184
191.06,9672
191.098,10824
191.141,11412
191.154,3588
191.156,3300
191.183,13764
191.202,3552
191.21,19056
191.301,21060
192.016,5268
192.232,17040
192.233,8952
192.401,12540
192.517,6372
192.727,4740
193.105,3180
193.355,15360
193.468,20100
193.591,7020
193.603,12216
193.668,6396
193.882,10752
193.943,13380
193.947,9708
193.957,16164
194.15,5772
194.5,12708
194.549,20784
194.575,2820
194.575,24
194.593,1104
194.67,13632
194.71,12516
194.712,1860
194.729,15252
194.75,252
194.854,1140
195.279,20484
195.331,19920
195.546,7116
195.651,9828
195.804,12480
195.951,21084
196.033,15912
196.094,5328
196.181,4392
196.486,3900
196.507,6168
196.585,600
196.586,13776
196.677,19584
196.809,11208
197.045,20208
197.247,17136
197.441,15336
197.457,18276
197.576,17928
197.639,18936
197.721,6972
197.728,11220
197.98,20952
198.097,2460
198.253,732
198.375,96
198.425,132
198.498,11376
198.52,7236
198.7,12
198.776,5628
198.917,11616
198.981,17124
199,19164
199.129,14604
199.149,7104
199.375,48
199.501,6456
199.555,6864
200.124,6480
200.18,4800
200.232,13116
200.245,336
200.413,6060
200.732,2448
201.355,4236
201.601,17064
201.701,11220
201.723,8112
201.879,18648
202.05,240
202.225,13668
202.23,480
202.235,12492
202.293,8652
202.297,7308
202.421,13632
202.527,7380
202.85,36
202.999,3876
203.25,0
203.275,84
203.319,1524
203.328,8844
203.79,12336
203.83,7248
204.225,72
204.6,144
204.818,21132
204.869,8616
205.119,13164
205.128,20088
205.198,2148
205.271,792
205.311,18732
205.315,6336
205.453,16128
205.529,17052
205.582,17832
205.606,20976
205.661,624
205.739,19356
205.926,5916
206.096,12576
206.255,5088
206.398,18528
206.57,15144
206.588,2676
206.589,1968
206.703,19752
207.052,2436
207.333,17484
207.512,12060
207.678,8868
207.876,2028
207.892,18240
207.991,18972
208.124,5088
208.24,3360
208.262,9300
208.285,1812
208.513,16992
208.685,13188
208.709,8544
208.915,14868
208.934,12480
209.447,2880
209.525,156
209.73,2688
209.931,11232
209.992,15660
210.065,3144
210.305,9912
210.425,60
210.588,8196
210.662,4176
210.975,120
211.023,2052
211.064,3828
211.247,19608
211.388,10260
211.435,948
211.568,4908
211.702,12132
211.837,16668
211.966,1344
212.021,9348
212.239,18396
213.183,8172
213.204,2268
213.226,5580
213.566,19884
213.588,16152
213.643,13656
213.805,18192
213.935,16404
214.077,19536
214.1,168
214.112,528
214.285,8100
214.375,21540
214.561,19152
214.975,18060
215.138,7716
215.164,21384
215.178,9600
215.536,6348
215.573,7008
215.651,2592
215.67,16500
215.775,5304
215.802,2820
215.931,12144
216.034,7704
216.233,3756
216.34,12672
216.362,7368
216.457,16068
216.55,132
216.891,12096
216.985,16656
217.184,2028
217.215,6984
217.327,5580
217.587,20196
217.6,48
217.784,10608
217.8,12
217.936,3900
218.025,96
218.031,2868
218.035,21264
218.19,18180
218.207,3744
218.415,5520
218.528,11640
218.583,11964
218.686,5052
218.755,11556
218.991,14040
219.436,6816
219.587,11292
219.702,5088
219.793,14772
220.059,4944
220.283,7536
220.369,4296
220.639,5052
220.711,9492
220.763,10332
220.895,9432
220.998,9612
221.151,9024
221.208,8064
221.216,6972
221.235,16488
221.267,19380
221.271,8004
221.423,15168
221.443,11076
221.609,17400
221.746,9552
221.775,192
221.776,17940
221.826,16524
222.119,12468
222.201,7512
222.297,2496
222.389,19404
222.65,84
222.908,12372
223.665,9252
223.696,5820
223.7,144
224,20712
224.025,204
224.156,4800
224.225,36
224.255,17508
224.278,17388
224.69,10596
224.768,6288
224.854,1224
224.874,4272
225.113,17196
225.172,15924
225.469,17448
225.496,12432
225.567,20184
225.727,3936
225.843,18276
225.975,0
225.991,5148
226.063,11496
226.081,10596
226.09,15924
226.225,12936
226.266,16332
226.301,19128
226.486,19824
226.542,10836
226.585,21024
226.626,17112
226.627,8604
226.651,5976
226.794,3468
226.996,7908
227.014,20232
227.128,17904
227.257,1932
227.315,4428
227.325,20976
227.325,72
227.364,10488
227.476,3864
227.506,20496
227.758,20064
227.889,14964
227.98,10548
228.059,17712
228.222,16692
228.243,2604
228.275,216
228.308,7740
228.309,7080
228.5,24
228.574,15696
228.753,2268
228.832,16092
229.186,7512
229.21,14592
229.325,15780
229.572,13668
229.625,228
229.735,4836
229.768,18792
229.85,15180
230.362,13308
230.518,17100
230.551,9360
230.563,5064
230.858,20160
230.879,5652
231.08,11772
231.116,18720
231.123,13428
231.469,11400
231.675,5064
231.821,10836
231.849,6504
231.903,19572
232.124,9084
232.26,18648
232.596,8592
232.618,12408
232.837,5808
232.842,17232
233.121,14952
233.212,9192
233.48,2124
233.61,6336
233.771,11364
233.843,10200
233.952,10932
234.032,13020
234.135,17376
234.385,10116
234.424,9792
234.43,1716
234.563,1056
234.591,612
234.743,17760
234.929,21504
235.296,10896
235.662,18828
235.801,15108
236.139,15660
236.318,17196
236.475,528
236.55,132
236.594,11544
236.703,14088
236.793,2820
236.829,18288
237.059,17016
237.083,5016
237.174,14544
237.25,3312
237.251,9432
237.265,8040
237.314,7056
237.375,48
237.496,6672
237.565,15036
237.639,8520
237.696,16800
238.055,12516
238.086,396
238.33,13788
238.331,5952
238.702,6816
238.747,9252
239.15,96
239.169,13584
239.205,14508
239.222,20088
239.25,12
239.368,6624
239.386,17448
239.387,16824
239.454,5652
239.491,1080
239.495,18696
239.497,3036
239.664,20952
239.678,7056
239.764,5280
239.778,17484
239.787,11388
239.822,8676
239.834,12828
239.868,11580
239.948,2892
239.998,18216
240.001,15900
240.201,15708
240.278,3828
240.304,16836
240.45,19008
240.528,4968
240.728,4704
240.843,11520
241.334,14424
241.601,7392
241.783,4752
241.9,10452
241.949,5256
241.994,19872
242.102,18324
242.227,7980
242.342,14664
242.756,11892
242.925,19728
243.011,15720
243.1,252
243.46,5352
243.499,4884
243.589,19248
243.692,2436
243.9,144
243.979,11916
244.184,2760
244.302,6516
244.375,60
244.386,12252
244.46,13248
244.475,16644
244.508,19680
244.775,84
244.854,1104
244.932,10968
245.824,1776
245.829,5160
245.909,8760
246.15,168
246.186,8496
246.283,21180
246.325,10872
246.447,7128
246.886,9276
247.05,36
247.163,21504
247.246,8424
247.306,20928
247.786,16500
247.807,12324
248.251,19176
248.294,1020
248.513,2652
248.689,10272
248.726,996
248.763,17196
248.95,15168
249.017,768
249.318,6336
249.386,12672
249.388,19416
249.524,17604
249.694,1572
249.7,10680
249.89,18588
249.992,1440
250.086,21360
250.1,72
250.635,10128
251.047,6252
251.211,19500
251.332,17076
251.391,19440
251.598,19188
251.645,12696
251.659,3756
251.691,16536
251.768,6084
252.269,8232
252.782,2976
252.85,0
252.905,11508
