,syn,cluster,shared,pf_index
7782,721,1,False,5633
7783,721,1,True,2149
7784,721,1,False,5634
7785,721,1,True,2150
7786,722,1,False,5635
7787,722,1,False,5636
7788,722,1,False,5637
7789,722,1,True,2151
7790,722,1,False,5638
7791,722,1,False,5639
7792,722,1,True,2152
7793,722,1,False,5640
7794,722,1,False,5641
7795,722,1,False,5642
7796,722,1,False,5643
7797,723,1,False,5644
7798,723,1,False,5645
7799,723,1,True,2153
7800,723,1,False,5646
7801,723,1,True,2154
7802,723,1,False,5647
7803,723,1,False,5648
7804,723,1,False,5649
7805,723,1,True,2155
7806,723,1,True,2156
7807,723,1,True,2157
7808,724,1,False,5650
7809,724,1,True,2158
7810,724,1,False,5651
7811,724,1,False,5652
7812,724,1,True,2159
7813,724,1,False,5653
7814,724,1,False,5654
7815,724,1,False,5655
7816,724,1,True,2160
7817,725,1,False,5656
7818,725,1,False,5657
7819,725,1,False,5658
7820,725,1,True,2161
7821,725,1,False,5659
7822,725,1,False,5660
7823,726,1,False,5661
7824,726,1,False,5662
7825,726,1,False,5663
7826,726,1,False,5664
7827,726,1,False,5665
7828,726,1,False,5666
7829,727,1,True,2162
7830,727,1,True,2163
7831,727,1,False,5667
7832,727,1,False,5668
7833,727,1,False,5669
7834,727,1,False,5670
7835,728,1,False,5671
7836,728,1,False,5672
7837,728,1,True,2164
7838,728,1,False,5673
7839,728,1,False,5674
7840,728,1,False,5675
7841,728,1,False,5676
7842,728,1,False,5677
7843,728,1,False,5678
7844,728,1,True,2165
7845,728,1,True,2166
7846,728,1,False,5679
7847,728,1,False,5680
7848,729,1,False,5681
7849,729,1,True,2167
7850,729,1,True,2168
7851,729,1,False,5682
7852,729,1,True,2169
7853,729,1,False,5683
7854,729,1,False,5684
7855,729,1,False,5685
7856,729,1,False,5686
7857,729,1,False,5687
7858,730,1,True,2170
7859,730,1,False,5688
7860,730,1,False,5689
7861,730,1,False,5690
7862,730,1,True,2171
7863,730,1,True,2172
7864,730,1,True,2173
7865,730,1,False,5691
7866,730,1,True,2174
7867,730,1,True,2175
7868,730,1,False,5692
7869,731,1,False,5693
7870,731,1,True,2176
7871,731,1,False,5694
7872,731,1,False,5695
7873,731,1,True,2177
7874,731,1,False,5696
7875,731,1,True,2178
7876,731,1,True,2179
7877,731,1,True,2180
7878,731,1,False,5697
7879,731,1,False,5698
7880,732,1,False,5699
7881,732,1,False,5700
7882,732,1,False,5701
7883,732,1,False,5702
7884,732,1,False,5703
7885,732,1,False,5704
7886,732,1,True,2181
7887,732,1,False,5705
7888,733,1,False,5706
7889,733,1,True,2182
7890,733,1,False,5707
7891,733,1,True,2183
7892,733,1,True,2184
7893,733,1,False,5708
7894,733,1,False,5709
7895,733,1,False,5710
7896,733,1,False,5711
7897,734,1,False,5712
7898,734,1,False,5713
7899,734,1,True,2185
7900,734,1,True,2186
7901,734,1,False,5714
7902,734,1,False,5715
7903,734,1,False,5716
7904,734,1,False,5717
7905,734,1,False,5718
7906,735,1,False,5719
7907,735,1,False,5720
7908,735,1,False,5721
7909,735,1,False,5722
7910,735,1,False,5723
7911,735,1,False,5724
7912,735,1,False,5725
7913,735,1,True,2187
7914,735,1,False,5726
7915,735,1,True,2188
7916,735,1,True,2189
7917,736,1,True,2190
7918,736,1,False,5727
7919,736,1,True,2191
7920,736,1,True,2192
7921,736,1,True,2193
7922,736,1,False,5728
7923,736,1,False,5729
7924,736,1,False,5730
7925,736,1,False,5731
7926,736,1,True,2194
7927,736,1,False,5732
7928,737,1,False,5733
7929,737,1,True,2195
7930,737,1,True,2196
7931,737,1,False,5734
7932,737,1,False,5735
7933,737,1,True,2197
7934,737,1,True,2198
7935,737,1,True,2199
7936,737,1,False,5736
7937,737,1,True,2200
7938,737,1,True,2201
7939,738,1,False,5737
7940,738,1,False,5738
7941,738,1,True,2202
7942,738,1,True,2203
7943,738,1,False,5739
7944,738,1,False,5740
7945,738,1,False,5741
7946,738,1,True,2204
7947,738,1,False,5742
7948,738,1,False,5743
7949,738,1,True,2205
7950,739,7,False,5744
7951,739,7,True,2206
7952,739,7,False,5745
7953,739,7,False,5746
7954,739,7,False,5747
7955,739,7,False,5748
7956,739,7,False,5749
7957,739,7,False,5750
7958,739,7,False,5751
7959,739,7,False,5752
7960,739,7,False,5753
7961,740,1,False,5754
7962,740,1,False,5755
7963,740,1,True,2207
7964,740,1,False,5756
7965,740,1,False,5757
7966,740,1,False,5758
7967,740,1,True,2208
7968,740,1,True,2209
7969,740,1,False,5759
7970,740,1,False,5760
7971,741,1,True,2210
7972,741,1,False,5761
7973,741,1,False,5762
7974,741,1,True,2211
7975,741,1,True,2212
7976,741,1,False,5763
7977,741,1,False,5764
7978,741,1,False,5765
7979,741,1,True,2213
7980,741,1,False,5766
7981,742,7,False,5767
7982,742,7,False,5768
7983,742,7,False,5769
7984,742,7,True,2214
7985,742,7,False,5770
7986,742,7,True,2215
7987,742,7,False,5771
7988,742,7,False,5772
7989,742,7,False,5773
7990,743,7,False,5774
7991,743,7,False,5775
7992,743,7,False,5776
7993,743,7,True,2216
7994,743,7,True,2217
7995,743,7,False,5777
7996,743,7,True,2218
7997,743,7,True,2219
7998,743,7,False,5778
7999,744,7,True,2220
8000,744,7,True,2221
8001,744,7,True,2222
8002,744,7,False,5779
8003,744,7,True,2223
8004,744,7,False,5780
8005,744,7,False,5781
8006,744,7,False,5782
8007,744,7,False,5783
8008,745,7,False,5784
8009,745,7,True,2224
8010,745,7,False,5785
8011,745,7,False,5786
8012,745,7,False,5787
8013,745,7,False,5788
8014,745,7,False,5789
8015,745,7,True,2225
8016,745,7,False,5790
8017,745,7,False,5791
8018,746,7,False,5792
8019,746,7,False,5793
8020,746,7,False,5794
8021,746,7,False,5795
8022,746,7,False,5796
8023,746,7,False,5797
8024,746,7,False,5798
8025,746,7,True,2226
8026,746,7,True,2227
8027,747,1,False,5799
8028,747,1,False,5800
8029,747,1,False,5801
8030,747,1,False,5802
8031,747,1,False,5803
8032,747,1,True,2228
8033,747,1,False,5804
8034,747,1,False,5805
8035,748,1,False,5806
8036,748,1,True,2229
8037,748,1,False,5807
8038,748,1,False,5808
8039,748,1,False,5809
8040,748,1,False,5810
8041,748,1,False,5811
8042,748,1,False,5812
8043,749,1,False,5813
8044,749,1,True,2230
8045,749,1,True,2231
8046,749,1,True,2232
8047,749,1,True,2233
8048,749,1,False,5814
8049,749,1,True,2234
8050,750,1,False,5815
8051,750,1,False,5816
8052,750,1,False,5817
8053,750,1,False,5818
8054,750,1,False,5819
8055,750,1,False,5820
8056,750,1,False,5821
8057,751,1,False,5822
8058,751,1,False,5823
8059,751,1,True,2235
8060,751,1,False,5824
8061,751,1,True,2236
8062,751,1,False,5825
8063,751,1,True,2237
8064,751,1,True,2238
8065,752,1,False,5826
8066,752,1,True,2239
8067,752,1,False,5827
8068,752,1,False,5828
8069,752,1,False,5829
8070,752,1,False,5830
8071,752,1,False,5831
8072,752,1,True,2240
8073,753,1,True,2241
8074,753,1,True,2242
8075,753,1,True,2243
8076,753,1,False,5832
8077,753,1,False,5833
8078,753,1,True,2244
8079,753,1,True,2245
8080,754,1,False,5834
8081,754,1,False,5835
8082,754,1,True,2246
8083,754,1,False,5836
8084,754,1,False,5837
8085,754,1,False,5838
8086,754,1,False,5839
8087,755,1,True,2247
8088,755,1,False,5840
8089,755,1,False,5841
8090,755,1,False,5842
8091,755,1,False,5843
8092,755,1,True,2248
8093,755,1,False,5844
8094,755,1,False,5845
8095,756,1,True,2249
8096,756,1,False,5846
8097,756,1,False,5847
8098,756,1,False,5848
8099,756,1,False,5849
8100,756,1,False,5850
8101,756,1,False,5851
8102,756,1,False,5852
8103,757,1,False,5853
8104,757,1,False,5854
8105,757,1,False,5855
8106,757,1,False,5856
8107,757,1,False,5857
8108,758,7,False,5858
8109,758,7,True,2250
8110,758,7,True,2251
8111,758,7,False,5859
8112,758,7,False,5860
8113,759,7,False,5861
8114,759,7,False,5862
8115,759,7,False,5863
8116,759,7,False,5864
8117,759,7,False,5865
8118,760,7,True,2252
8119,760,7,False,5866
8120,760,7,True,2253
8121,760,7,True,2254
8122,760,7,False,5867
8123,760,7,True,2255
8124,760,7,False,5868
8125,760,7,False,5869
8126,760,7,False,5870
8127,760,7,False,5871
8128,760,7,False,5872
8129,760,7,True,2256
8130,760,7,False,5873
8131,760,7,False,5874
8132,760,7,False,5875
8133,760,7,False,5876
8134,761,7,True,2257
8135,761,7,False,5877
8136,761,7,True,2258
8137,761,7,False,5878
8138,761,7,False,5879
8139,761,7,False,5880
8140,761,7,False,5881
8141,761,7,False,5882
8142,761,7,True,2259
8143,761,7,False,5883
8144,761,7,False,5884
8145,761,7,False,5885
8146,761,7,False,5886
8147,761,7,False,5887
8148,761,7,False,5888
8149,762,7,False,5889
8150,762,7,False,5890
8151,762,7,False,5891
8152,762,7,True,2260
8153,762,7,False,5892
8154,762,7,False,5893
8155,762,7,True,2261
8156,762,7,False,5894
8157,762,7,True,2262
8158,762,7,True,2263
8159,762,7,False,5895
8160,762,7,False,5896
8161,762,7,False,5897
8162,762,7,True,2264
8163,762,7,False,5898
8164,762,7,True,2265
8165,763,7,False,5899
8166,763,7,False,5900
8167,763,7,True,2266
8168,763,7,False,5901
8169,763,7,True,2267
8170,763,7,True,2268
8171,763,7,False,5902
8172,763,7,True,2269
8173,763,7,False,5903
8174,763,7,False,5904
8175,763,7,False,5905
8176,763,7,True,2270
8177,763,7,True,2271
8178,763,7,True,2272
8179,763,7,False,5906
8180,763,7,False,5907
8181,764,7,False,5908
8182,764,7,False,5909
8183,764,7,False,5910
8184,764,7,False,5911
8185,764,7,False,5912
8186,764,7,False,5913
8187,764,7,False,5914
8188,764,7,False,5915
8189,764,7,False,5916
8190,764,7,True,2273
8191,764,7,False,5917
8192,764,7,False,5918
8193,764,7,False,5919
8194,764,7,False,5920
8195,764,7,False,5921
8196,765,7,True,2274
8197,765,7,True,2275
8198,765,7,False,5922
8199,765,7,False,5923
8200,765,7,False,5924
8201,765,7,False,5925
8202,765,7,False,5926
8203,765,7,True,2276
8204,765,7,False,5927
8205,765,7,False,5928
8206,765,7,True,2277
8207,765,7,False,5929
8208,765,7,False,5930
8209,765,7,True,2278
8210,765,7,False,5931
8211,766,7,False,5932
8212,766,7,True,2279
8213,766,7,False,5933
8214,766,7,False,5934
8215,766,7,False,5935
8216,766,7,False,5936
8217,766,7,False,5937
8218,766,7,False,5938
8219,767,7,False,5939
8220,767,7,True,2280
8221,767,7,False,5940
8222,767,7,False,5941
8223,767,7,False,5942
8224,767,7,False,5943
8225,767,7,False,5944
8226,767,7,False,5945
8227,768,7,False,5946
8228,768,7,False,5947
8229,768,7,True,2281
8230,768,7,False,5948
8231,768,7,False,5949
8232,768,7,True,2282
8233,768,7,False,5950
8234,768,7,True,2283
8235,769,7,True,2284
8236,769,7,False,5951
8237,769,7,True,2285
8238,769,7,False,5952
8239,769,7,True,2286
8240,769,7,False,5953
8241,769,7,True,2287
8242,769,7,True,2288
8243,770,7,True,2289
8244,770,7,True,2290
8245,770,7,True,2291
8246,770,7,False,5954
8247,770,7,False,5955
8248,770,7,False,5956
8249,770,7,False,5957
8250,771,7,False,5958
8251,771,7,False,5959
8252,771,7,True,2292
8253,771,7,True,2293
8254,772,7,False,5960
8255,772,7,True,2294
8256,772,7,False,5961
8257,772,7,False,5962
8258,772,7,True,2295
8259,772,7,False,5963
8260,772,7,True,2296
8261,772,7,True,2297
8262,772,7,True,2298
8263,772,7,True,2299
8264,773,7,False,5964
8265,773,7,False,5965
8266,773,7,False,5966
8267,773,7,False,5967
8268,773,7,False,5968
8269,773,7,False,5969
8270,773,7,False,5970
8271,773,7,False,5971
8272,773,7,False,5972
8273,774,7,False,5973
8274,774,7,True,2300
8275,774,7,False,5974
8276,774,7,False,5975
8277,774,7,False,5976
8278,774,7,False,5977
8279,774,7,False,5978
8280,774,7,False,5979
8281,774,7,False,5980
8282,775,7,True,2301
8283,775,7,True,2302
8284,775,7,True,2303
8285,775,7,False,5981
8286,775,7,False,5982
8287,775,7,True,2304
8288,775,7,False,5983
8289,775,7,True,2305
8290,775,7,False,5984
8291,776,7,False,5985
8292,776,7,False,5986
8293,776,7,False,5987
8294,776,7,True,2306
8295,776,7,False,5988
8296,776,7,False,5989
8297,776,7,False,5990
8298,776,7,False,5991
8299,776,7,False,5992
8300,777,7,False,5993
8301,777,7,False,5994
8302,777,7,False,5995
8303,777,7,False,5996
8304,777,7,True,2307
8305,777,7,True,2308
8306,777,7,False,5997
8307,777,7,False,5998
8308,777,7,True,2309
8309,777,7,False,5999
8310,778,1,True,2310
8311,778,1,False,6000
8312,778,1,False,6001
8313,778,1,True,2311
8314,778,1,False,6002
8315,778,1,True,2312
8316,778,1,True,2313
8317,778,1,False,6003
8318,778,1,False,6004
8319,778,1,False,6005
8320,779,1,False,6006
8321,779,1,False,6007
8322,779,1,False,6008
8323,779,1,True,2314
8324,779,1,True,2315
8325,779,1,True,2316
8326,779,1,False,6009
8327,779,1,False,6010
8328,779,1,False,6011
8329,779,1,False,6012
8330,780,1,True,2317
8331,780,1,False,6013
8332,780,1,False,6014
8333,780,1,True,2318
8334,780,1,False,6015
8335,780,1,False,6016
8336,780,1,False,6017
8337,780,1,False,6018
8338,780,1,False,6019
8339,780,1,True,2319
8340,781,7,True,2320
8341,781,7,False,6020
8342,781,7,False,6021
8343,781,7,False,6022
8344,781,7,False,6023
8345,781,7,False,6024
8346,781,7,True,2321
8347,781,7,True,2322
8348,781,7,False,6025
8349,781,7,False,6026
8350,782,7,False,6027
8351,782,7,False,6028
8352,782,7,False,6029
8353,782,7,False,6030
8354,782,7,True,2323
8355,782,7,False,6031
8356,782,7,False,6032
8357,782,7,False,6033
8358,782,7,False,6034
8359,782,7,False,6035
8360,783,0,False,6036
8361,783,0,True,2324
8362,783,0,False,6037
8363,783,0,False,6038
8364,783,0,False,6039
8365,783,0,False,6040
8366,783,0,False,6041
8367,783,0,False,6042
8368,783,0,False,6043
8369,783,0,False,6044
8370,783,0,False,6045
8371,783,0,False,6046
8372,783,0,True,2325
8373,784,0,False,6047
8374,784,0,False,6048
8375,785,2,True,2326
8376,785,2,False,6049
8377,785,2,False,6050
8378,785,2,True,2327
8379,785,2,True,2328
8380,785,2,True,2329
8381,785,2,False,6051
8382,785,2,False,6052
8383,786,2,False,6053
8384,786,2,False,6054
8385,786,2,True,2330
8386,786,2,False,6055
8387,786,2,False,6056
8388,786,2,True,2331
8389,786,2,False,6057
8390,786,2,False,6058
8391,786,2,True,2332
8392,787,0,False,6059
8393,787,0,False,6060
8394,787,0,True,2333
8395,787,0,False,6061
8396,787,0,False,6062
8397,787,0,False,6063
8398,787,0,False,6064
8399,788,0,False,6065
8400,788,0,False,6066
8401,788,0,False,6067
8402,788,0,False,6068
8403,788,0,False,6069
8404,788,0,False,6070
8405,788,0,False,6071
8406,788,0,False,6072
8407,789,2,False,6073
8408,789,2,False,6074
8409,789,2,False,6075
8410,789,2,True,2334
8411,789,2,False,6076
8412,789,2,False,6077
8413,789,2,False,6078
8414,789,2,False,6079
8415,789,2,False,6080
8416,789,2,False,6081
8417,789,2,True,2335
8418,789,2,False,6082
8419,789,2,True,2336
8420,790,2,False,6083
8421,790,2,False,6084
8422,790,2,False,6085
8423,790,2,True,2337
8424,790,2,False,6086
8425,790,2,False,6087
8426,790,2,False,6088
8427,790,2,False,6089
8428,790,2,False,6090
8429,790,2,True,2338
8430,790,2,False,6091
8431,790,2,True,2339
8432,790,2,False,6092
8433,790,2,False,6093
8434,791,2,False,6094
8435,791,2,False,6095
8436,791,2,False,6096
8437,791,2,False,6097
8438,791,2,True,2340
8439,791,2,False,6098
8440,791,2,True,2341
8441,791,2,False,6099
8442,791,2,True,2342
8443,791,2,False,6100
8444,792,2,True,2343
8445,792,2,False,6101
8446,792,2,False,6102
8447,792,2,True,2344
8448,792,2,False,6103
8449,792,2,False,6104
8450,792,2,True,2345
8451,792,2,False,6105
8452,792,2,False,6106
8453,792,2,False,6107
8454,792,2,False,6108
8455,793,2,False,6109
8456,793,2,False,6110
8457,793,2,True,2346
8458,793,2,False,6111
8459,793,2,False,6112
8460,793,2,False,6113
8461,793,2,False,6114
8462,794,2,False,6115
8463,794,2,False,6116
8464,794,2,False,6117
8465,794,2,False,6118
8466,794,2,True,2347
8467,794,2,True,2348
8468,794,2,False,6119
8469,795,2,False,6120
8470,795,2,False,6121
8471,795,2,True,2349
8472,795,2,False,6122
8473,795,2,False,6123
8474,795,2,True,2350
8475,795,2,False,6124
8476,796,2,False,6125
8477,796,2,False,6126
8478,796,2,True,2351
8479,796,2,False,6127
8480,796,2,False,6128
8481,796,2,False,6129
8482,796,2,False,6130
8483,796,2,False,6131
8484,797,2,True,2352
8485,797,2,False,6132
8486,797,2,False,6133
8487,797,2,False,6134
8488,797,2,False,6135
8489,797,2,False,6136
8490,797,2,False,6137
8491,797,2,False,6138
8492,797,2,False,6139
8493,798,2,False,6140
8494,798,2,False,6141
8495,798,2,False,6142
8496,798,2,False,6143
8497,798,2,False,6144
8498,798,2,False,6145
8499,798,2,True,2353
8500,798,2,False,6146
8501,798,2,True,2354
8502,799,2,False,6147
8503,799,2,False,6148
8504,799,2,False,6149
8505,799,2,False,6150
8506,799,2,False,6151
8507,799,2,False,6152
8508,799,2,False,6153
8509,799,2,False,6154
8510,799,2,True,2355
8511,800,2,False,6155
8512,800,2,False,6156
8513,800,2,False,6157
8514,800,2,False,6158
8515,800,2,True,2356
8516,800,2,False,6159
8517,800,2,True,2357
8518,800,2,False,6160
8519,800,2,True,2358
8520,800,2,True,2359
8521,800,2,False,6161
8522,800,2,False,6162
8523,800,2,False,6163
8524,800,2,False,6164
8525,801,2,False,6165
8526,801,2,False,6166
8527,801,2,True,2360
8528,801,2,False,6167
8529,801,2,False,6168
8530,801,2,False,6169
8531,801,2,True,2361
8532,801,2,False,6170
8533,801,2,True,2362
8534,801,2,False,6171
8535,801,2,False,6172
8536,801,2,False,6173
8537,801,2,False,6174
8538,801,2,False,6175
8539,802,2,True,2363
8540,802,2,False,6176
8541,802,2,False,6177
8542,802,2,False,6178
8543,802,2,False,6179
8544,802,2,False,6180
8545,802,2,False,6181
8546,802,2,False,6182
8547,802,2,False,6183
8548,802,2,False,6184
8549,802,2,False,6185
8550,802,2,False,6186
8551,802,2,False,6187
8552,802,2,True,2364
8553,803,2,False,6188
8554,803,2,False,6189
8555,803,2,False,6190
8556,803,2,False,6191
8557,803,2,False,6192
8558,804,2,False,6193
8559,804,2,False,6194
8560,804,2,True,2365
8561,804,2,False,6195
8562,804,2,False,6196
8563,805,2,False,6197
8564,805,2,True,2366
8565,805,2,False,6198
8566,805,2,False,6199
8567,805,2,False,6200
8568,805,2,False,6201
8569,805,2,True,2367
8570,805,2,True,2368
8571,805,2,False,6202
8572,805,2,True,2369
8573,806,2,True,2370
8574,806,2,False,6203
8575,806,2,True,2371
8576,806,2,True,2372
8577,806,2,True,2373
8578,806,2,False,6204
8579,806,2,True,2374
8580,806,2,False,6205
8581,806,2,False,6206
8582,806,2,False,6207
8583,807,2,True,2375
8584,807,2,True,2376
8585,807,2,False,6208
8586,807,2,False,6209
8587,807,2,False,6210
8588,807,2,False,6211
8589,807,2,True,2377
8590,807,2,False,6212
8591,807,2,True,2378
8592,807,2,False,6213
8593,808,2,False,6214
8594,808,2,False,6215
8595,808,2,True,2379
8596,808,2,True,2380
8597,808,2,False,6216
8598,808,2,False,6217
8599,808,2,False,6218
8600,808,2,False,6219
8601,808,2,False,6220
8602,808,2,False,6221
8603,809,2,True,2381
8604,809,2,False,6222
8605,809,2,False,6223
8606,809,2,False,6224
8607,809,2,False,6225
8608,809,2,False,6226
8609,809,2,True,2382
8610,809,2,False,6227
8611,809,2,False,6228
8612,809,2,False,6229
8613,810,2,True,2383
8614,810,2,False,6230
8615,810,2,False,6231
8616,810,2,False,6232
8617,810,2,False,6233
8618,810,2,False,6234
8619,810,2,True,2384
8620,810,2,False,6235
8621,810,2,True,2385
8622,811,2,True,2386
8623,811,2,False,6236
8624,811,2,False,6237
8625,811,2,True,2387
8626,811,2,False,6238
8627,811,2,False,6239
8628,811,2,False,6240
8629,811,2,False,6241
8630,811,2,True,2388
8631,811,2,False,6242
8632,811,2,False,6243
8633,812,2,False,6244
8634,812,2,False,6245
8635,812,2,False,6246
8636,812,2,False,6247
8637,812,2,False,6248
8638,812,2,False,6249
8639,812,2,False,6250
8640,812,2,True,2389
8641,812,2,True,2390
8642,812,2,True,2391
8643,812,2,True,2392
8644,813,2,True,2393
8645,813,2,True,2394
8646,813,2,False,6251
8647,813,2,False,6252
8648,813,2,False,6253
8649,813,2,False,6254
8650,813,2,False,6255
8651,813,2,False,6256
8652,813,2,False,6257
8653,813,2,False,6258
8654,814,2,False,6259
8655,814,2,True,2395
8656,814,2,False,6260
8657,814,2,False,6261
8658,814,2,True,2396
8659,814,2,False,6262
8660,814,2,False,6263
8661,814,2,False,6264
8662,814,2,False,6265
8663,814,2,False,6266
8664,814,2,False,6267
8665,814,2,True,2397
8666,814,2,True,2398
8667,815,2,False,6268
8668,815,2,False,6269
8669,815,2,False,6270
8670,815,2,False,6271
8671,815,2,False,6272
8672,815,2,True,2399
8673,815,2,False,6273
8674,815,2,False,6274
8675,815,2,False,6275
8676,815,2,False,6276
8677,815,2,False,6277
8678,815,2,False,6278
8679,815,2,True,2400
8680,815,2,False,6279
8681,816,2,False,6280
8682,816,2,False,6281
8683,816,2,True,2401
8684,816,2,False,6282
8685,816,2,True,2402
8686,816,2,False,6283
8687,816,2,False,6284
8688,816,2,False,6285
8689,816,2,True,2403
8690,816,2,True,2404
8691,816,2,True,2405
8692,816,2,True,2406
8693,816,2,False,6286
8694,817,2,False,6287
8695,817,2,False,6288
8696,817,2,True,2407
8697,817,2,False,6289
8698,817,2,False,6290
8699,817,2,True,2408
8700,817,2,False,6291
8701,817,2,True,2409
8702,817,2,False,6292
8703,817,2,True,2410
8704,818,2,False,6293
8705,818,2,False,6294
8706,818,2,False,6295
8707,818,2,True,2411
8708,818,2,False,6296
8709,818,2,False,6297
8710,818,2,True,2412
8711,818,2,True,2413
8712,818,2,False,6298
8713,819,2,True,2414
8714,819,2,False,6299
8715,819,2,False,6300
8716,819,2,True,2415
8717,819,2,True,2416
8718,819,2,False,6301
8719,819,2,False,6302
8720,819,2,False,6303
8721,819,2,False,6304
8722,819,2,False,6305
8723,820,2,True,2417
8724,820,2,False,6306
8725,820,2,False,6307
8726,820,2,True,2418
8727,820,2,False,6308
8728,820,2,False,6309
8729,820,2,True,2419
8730,820,2,False,6310
8731,820,2,False,6311
8732,820,2,False,6312
8733,820,2,False,6313
8734,821,2,False,6314
8735,821,2,False,6315
8736,821,2,False,6316
8737,821,2,False,6317
8738,821,2,True,2420
8739,821,2,False,6318
8740,821,2,False,6319
8741,821,2,True,2421
8742,821,2,False,6320
8743,821,2,False,6321
8744,821,2,False,6322
8745,822,2,True,2422
8746,822,2,True,2423
8747,822,2,False,6323
8748,822,2,False,6324
8749,822,2,False,6325
8750,822,2,True,2424
8751,822,2,False,6326
8752,822,2,False,6327
8753,822,2,True,2425
8754,822,2,True,2426
8755,822,2,False,6328
8756,823,2,False,6329
8757,823,2,True,2427
8758,823,2,False,6330
8759,823,2,False,6331
8760,823,2,True,2428
8761,823,2,False,6332
8762,823,2,False,6333
8763,823,2,False,6334
8764,823,2,False,6335
8765,823,2,True,2429
8766,823,2,False,6336
8767,824,2,False,6337
8768,824,2,False,6338
8769,824,2,True,2430
8770,824,2,False,6339
8771,824,2,False,6340
8772,824,2,False,6341
8773,824,2,True,2431
8774,824,2,False,6342
8775,824,2,True,2432
8776,824,2,True,2433
8777,824,2,False,6343
8778,825,2,False,6344
8779,825,2,False,6345
8780,825,2,False,6346
8781,825,2,True,2434
8782,825,2,False,6347
8783,825,2,True,2435
8784,825,2,False,6348
8785,826,2,False,6349
8786,826,2,False,6350
8787,826,2,False,6351
8788,826,2,False,6352
8789,826,2,False,6353
8790,826,2,False,6354
8791,826,2,False,6355
8792,826,2,False,6356
8793,827,2,False,6357
8794,827,2,False,6358
8795,827,2,False,6359
8796,827,2,True,2436
8797,827,2,True,2437
8798,827,2,False,6360
8799,827,2,False,6361
8800,827,2,True,2438
8801,827,2,False,6362
8802,827,2,False,6363
8803,828,2,False,6364
8804,828,2,False,6365
8805,828,2,True,2439
8806,828,2,False,6366
8807,828,2,False,6367
8808,828,2,True,2440
8809,828,2,False,6368
8810,828,2,False,6369
8811,828,2,False,6370
8812,828,2,False,6371
8813,829,2,False,6372
8814,829,2,True,2441
8815,829,2,False,6373
8816,829,2,True,2442
8817,829,2,False,6374
8818,829,2,False,6375
8819,829,2,False,6376
8820,830,2,False,6377
8821,830,2,False,6378
8822,830,2,False,6379
8823,830,2,False,6380
8824,830,2,False,6381
8825,830,2,False,6382
8826,830,2,False,6383
8827,830,2,False,6384
8828,830,2,False,6385
8829,830,2,False,6386
8830,830,2,True,2443
8831,830,2,False,6387
8832,830,2,False,6388
8833,830,2,True,2444
8834,831,2,False,6389
8835,831,2,False,6390
8836,831,2,False,6391
8837,831,2,True,2445
8838,831,2,False,6392
8839,831,2,False,6393
8840,831,2,True,2446
8841,831,2,False,6394
8842,832,2,False,6395
8843,832,2,False,6396
8844,832,2,False,6397
8845,832,2,False,6398
8846,832,2,False,6399
8847,832,2,True,2447
8848,832,2,True,2448
8849,832,2,False,6400
8850,833,2,False,6401
8851,833,2,False,6402
8852,833,2,False,6403
8853,833,2,True,2449
8854,833,2,False,6404
8855,833,2,False,6405
8856,833,2,True,2450
8857,833,2,True,2451
8858,834,2,True,2452
8859,834,2,False,6406
8860,834,2,False,6407
8861,834,2,True,2453
8862,834,2,True,2454
8863,834,2,True,2455
8864,834,2,False,6408
8865,834,2,True,2456
8866,834,2,False,6409
8867,835,2,True,2457
8868,835,2,False,6410
8869,835,2,False,6411
8870,835,2,True,2458
8871,835,2,True,2459
8872,835,2,False,6412
8873,835,2,False,6413
8874,836,2,False,6414
8875,836,2,True,2460
8876,836,2,False,6415
8877,836,2,False,6416
8878,836,2,True,2461
8879,836,2,True,2462
8880,836,2,True,2463
8881,837,2,False,6417
8882,837,2,True,2464
8883,837,2,False,6418
8884,837,2,False,6419
8885,837,2,False,6420
8886,837,2,True,2465
8887,837,2,True,2466
8888,837,2,True,2467
8889,837,2,True,2468
8890,838,2,False,6421
8891,838,2,True,2469
8892,838,2,False,6422
8893,838,2,False,6423
8894,838,2,False,6424
8895,838,2,True,2470
8896,838,2,False,6425
8897,838,2,False,6426
8898,839,2,False,6427
8899,839,2,False,6428
8900,839,2,False,6429
8901,839,2,False,6430
8902,839,2,False,6431
8903,839,2,False,6432
8904,839,2,False,6433
8905,839,2,False,6434
8906,839,2,False,6435
8907,839,2,False,6436
8908,839,2,False,6437
8909,839,2,False,6438
8910,840,2,False,6439
8911,840,2,False,6440
8912,840,2,False,6441
8913,840,2,False,6442
8914,840,2,True,2471
8915,840,2,False,6443
8916,840,2,False,6444
8917,840,2,False,6445
8918,840,2,True,2472
8919,840,2,False,6446
8920,840,2,False,6447
8921,840,2,True,2473
8922,841,2,False,6448
8923,841,2,False,6449
8924,841,2,False,6450
8925,841,2,False,6451
8926,841,2,False,6452
8927,841,2,False,6453
8928,842,2,False,6454
8929,842,2,True,2474
8930,842,2,False,6455
8931,842,2,False,6456
8932,842,2,False,6457
8933,842,2,False,6458
8934,843,4,False,6459
8935,843,4,False,6460
8936,843,4,True,2475
8937,843,4,True,2476
8938,843,4,False,6461
8939,843,4,True,2477
8940,843,4,False,6462
8941,843,4,False,6463
8942,843,4,False,6464
8943,844,4,True,2478
8944,844,4,False,6465
8945,844,4,False,6466
8946,844,4,True,2479
